"","x"
"fin_0355-2047_1905-12-10_283A-00002_751820.txt.lemmatized",2
"fin_0355-2047_1905-12-10_283A-00003_751820.txt.lemmatized",1
"fin_0355-2047_1905-12-10_283A-00004_751820.txt.lemmatized",1
"fin_0355-2047_1905-12-10_283A-00005_751820.txt.lemmatized",1
"fin_0355-2047_1905-12-10_283A-00006_751820.txt.lemmatized",19
"fin_0355-2047_1905-12-10_283A-00007_751820.txt.lemmatized",8
"fin_0355-2047_1905-12-10_283A-00008_751820.txt.lemmatized",3
"fin_0355-2047_1905-12-10_283B-00001_751821.txt.lemmatized",12
"fin_0355-2047_1905-12-10_283B-00002_751821.txt.lemmatized",18
"fin_0355-2047_1905-12-10_283B-00003_751821.txt.lemmatized",1
"fin_0355-2047_1905-12-10_283B-00005_751821.txt.lemmatized",3
"fin_0355-2047_1905-12-10_283B-00006_751821.txt.lemmatized",3
"fin_0355-2047_1905-12-12_284-00001_751822.txt.lemmatized",12
"fin_0355-2047_1905-12-12_284-00002_751822.txt.lemmatized",18
"fin_0355-2047_1905-12-12_284-00003_751822.txt.lemmatized",9
"fin_0355-2047_1905-12-12_284-00004_751822.txt.lemmatized",7
"fin_0355-2047_1905-12-12_284-00005_751822.txt.lemmatized",17
"fin_0355-2047_1905-12-12_284-00006_751822.txt.lemmatized",19
"fin_0355-2047_1905-12-12_284-00007_751822.txt.lemmatized",3
"fin_0355-2047_1905-12-12_284-00008_751822.txt.lemmatized",3
"fin_0355-2047_1905-12-13_285-00001_751823.txt.lemmatized",12
"fin_0355-2047_1905-12-13_285-00002_751823.txt.lemmatized",2
"fin_0355-2047_1905-12-13_285-00003_751823.txt.lemmatized",17
"fin_0355-2047_1905-12-13_285-00004_751823.txt.lemmatized",17
"fin_0355-2047_1905-12-13_285-00005_751823.txt.lemmatized",17
"fin_0355-2047_1905-12-13_285-00006_751823.txt.lemmatized",17
"fin_0355-2047_1905-12-13_285-00007_751823.txt.lemmatized",8
"fin_0355-2047_1905-12-13_285-00008_751823.txt.lemmatized",3
"fin_0355-2047_1905-12-14_286A-00001_751825.txt.lemmatized",12
"fin_0355-2047_1905-12-14_286A-00002_751825.txt.lemmatized",17
"fin_0355-2047_1905-12-14_286A-00003_751825.txt.lemmatized",17
"fin_0355-2047_1905-12-14_286A-00004_751825.txt.lemmatized",17
"fin_0355-2047_1905-12-14_286A-00005_751825.txt.lemmatized",17
"fin_0355-2047_1905-12-14_286A-00006_751825.txt.lemmatized",17
"fin_0355-2047_1905-12-14_286A-00007_751825.txt.lemmatized",16
"fin_0355-2047_1905-12-14_286A-00008_751825.txt.lemmatized",3
"fin_0355-2047_1905-12-14_286B-00002_751824.txt.lemmatized",17
"fin_0355-2047_1905-12-14_286B-00003_751824.txt.lemmatized",13
"fin_0355-2047_1905-12-14_286B-00004_751824.txt.lemmatized",3
"fin_0355-2047_1905-12-15_287-00001_751826.txt.lemmatized",12
"fin_0355-2047_1905-12-15_287-00002_751826.txt.lemmatized",2
"fin_0355-2047_1905-12-15_287-00003_751826.txt.lemmatized",20
"fin_0355-2047_1905-12-15_287-00004_751826.txt.lemmatized",17
"fin_0355-2047_1905-12-15_287-00005_751826.txt.lemmatized",17
"fin_0355-2047_1905-12-15_287-00006_751826.txt.lemmatized",17
"fin_0355-2047_1905-12-15_287-00007_751826.txt.lemmatized",3
"fin_0355-2047_1905-12-15_287-00008_751826.txt.lemmatized",3
"fin_0355-2047_1905-12-16_288-00001_751827.txt.lemmatized",12
"fin_0355-2047_1905-12-16_288-00002_751827.txt.lemmatized",17
"fin_0355-2047_1905-12-16_288-00003_751827.txt.lemmatized",17
"fin_0355-2047_1905-12-16_288-00004_751827.txt.lemmatized",17
"fin_0355-2047_1905-12-16_288-00005_751827.txt.lemmatized",17
"fin_0355-2047_1905-12-16_288-00006_751827.txt.lemmatized",17
"fin_0355-2047_1905-12-16_288-00007_751827.txt.lemmatized",8
"fin_0355-2047_1905-12-16_288-00008_751827.txt.lemmatized",3
"fin_0355-2047_1905-12-17_289A-00001_751828.txt.lemmatized",12
"fin_0355-2047_1905-12-17_289A-00002_751828.txt.lemmatized",2
"fin_0355-2047_1905-12-17_289A-00003_751828.txt.lemmatized",17
"fin_0355-2047_1905-12-17_289A-00004_751828.txt.lemmatized",17
"fin_0355-2047_1905-12-17_289A-00005_751828.txt.lemmatized",17
"fin_0355-2047_1905-12-17_289A-00006_751828.txt.lemmatized",17
"fin_0355-2047_1905-12-17_289A-00008_751828.txt.lemmatized",3
"fin_0355-2047_1905-12-17_289B-00002_751829.txt.lemmatized",18
"fin_0355-2047_1905-12-17_289B-00003_751829.txt.lemmatized",17
"fin_0355-2047_1905-12-17_289B-00004_751829.txt.lemmatized",17
"fin_0355-2047_1905-12-17_289B-00005_751829.txt.lemmatized",17
"fin_0355-2047_1905-12-17_289B-00006_751829.txt.lemmatized",17
"fin_0355-2047_1905-12-17_289B-00007_751829.txt.lemmatized",3
"fin_0355-2047_1905-12-17_289B-00008_751829.txt.lemmatized",3
"fin_0355-2047_1905-12-19_290-00001_751830.txt.lemmatized",12
"fin_0355-2047_1905-12-19_290-00002_751830.txt.lemmatized",2
"fin_0355-2047_1905-12-19_290-00003_751830.txt.lemmatized",17
"fin_0355-2047_1905-12-19_290-00004_751830.txt.lemmatized",17
"fin_0355-2047_1905-12-19_290-00005_751830.txt.lemmatized",17
"fin_0355-2047_1905-12-19_290-00007_751830.txt.lemmatized",3
"fin_0355-2047_1905-12-19_290-00008_751830.txt.lemmatized",3
"fin_0355-2047_1905-12-20_291A-00001_751831.txt.lemmatized",12
"fin_0355-2047_1905-12-20_291A-00002_751831.txt.lemmatized",12
"fin_0355-2047_1905-12-20_291A-00003_751831.txt.lemmatized",17
"fin_0355-2047_1905-12-20_291A-00004_751831.txt.lemmatized",17
"fin_0355-2047_1905-12-20_291A-00005_751831.txt.lemmatized",17
"fin_0355-2047_1905-12-20_291A-00006_751831.txt.lemmatized",17
"fin_0355-2047_1905-12-20_291A-00007_751831.txt.lemmatized",17
"fin_0355-2047_1905-12-20_291A-00008_751831.txt.lemmatized",3
"fin_0355-2047_1905-12-20_291B-00001_751832.txt.lemmatized",12
"fin_0355-2047_1905-12-20_291B-00002_751832.txt.lemmatized",17
"fin_0355-2047_1905-12-20_291B-00003_751832.txt.lemmatized",7
"fin_0355-2047_1905-12-20_291B-00004_751832.txt.lemmatized",3
"fin_0355-2047_1905-12-21_292-00001_751833.txt.lemmatized",12
"fin_0355-2047_1905-12-21_292-00002_751833.txt.lemmatized",2
"fin_0355-2047_1905-12-21_292-00003_751833.txt.lemmatized",17
"fin_0355-2047_1905-12-21_292-00004_751833.txt.lemmatized",17
"fin_0355-2047_1905-12-21_292-00005_751833.txt.lemmatized",17
"fin_0355-2047_1905-12-21_292-00006_751833.txt.lemmatized",17
"fin_0355-2047_1905-12-21_292-00007_751833.txt.lemmatized",3
"fin_0355-2047_1905-12-21_292-00008_751833.txt.lemmatized",3
"fin_0355-2047_1905-12-22_293A-00001_751834.txt.lemmatized",12
"fin_0355-2047_1905-12-22_293A-00002_751834.txt.lemmatized",17
"fin_0355-2047_1905-12-22_293A-00003_751834.txt.lemmatized",20
"fin_0355-2047_1905-12-22_293A-00004_751834.txt.lemmatized",17
"fin_0355-2047_1905-12-22_293A-00005_751834.txt.lemmatized",11
"fin_0355-2047_1905-12-22_293A-00006_751834.txt.lemmatized",17
"fin_0355-2047_1905-12-22_293A-00007_751834.txt.lemmatized",8
"fin_0355-2047_1905-12-22_293B-00001_751835.txt.lemmatized",18
"fin_0355-2047_1905-12-22_293B-00002_751835.txt.lemmatized",17
"fin_0355-2047_1905-12-22_293B-00003_751835.txt.lemmatized",11
"fin_0355-2047_1905-12-22_293B-00004_751835.txt.lemmatized",17
"fin_0355-2047_1905-12-23_294-00001_751836.txt.lemmatized",12
"fin_0355-2047_1905-12-23_294-00002_751836.txt.lemmatized",2
"fin_0355-2047_1905-12-23_294-00003_751836.txt.lemmatized",10
"fin_0355-2047_1905-12-23_294-00004_751836.txt.lemmatized",17
"fin_0355-2047_1905-12-23_294-00005_751836.txt.lemmatized",10
"fin_0355-2047_1905-12-23_294-00006_751836.txt.lemmatized",17
"fin_0355-2047_1905-12-23_294-00007_751836.txt.lemmatized",17
"fin_0355-2047_1905-12-23_294-00008_751836.txt.lemmatized",3
"fin_0355-2047_1905-12-24_295A-00001_751838.txt.lemmatized",12
"fin_0355-2047_1905-12-24_295A-00002_751838.txt.lemmatized",2
"fin_0355-2047_1905-12-24_295A-00003_751838.txt.lemmatized",17
"fin_0355-2047_1905-12-24_295A-00004_751838.txt.lemmatized",10
"fin_0355-2047_1905-12-24_295A-00005_751838.txt.lemmatized",11
"fin_0355-2047_1905-12-24_295A-00006_751838.txt.lemmatized",17
"fin_0355-2047_1905-12-24_295A-00007_751838.txt.lemmatized",17
"fin_0355-2047_1905-12-24_295A-00008_751838.txt.lemmatized",3
"fin_0355-2047_1905-12-24_295B-00001_751837.txt.lemmatized",18
"fin_0355-2047_1905-12-24_295B-00002_751837.txt.lemmatized",11
"fin_0355-2047_1905-12-24_295B-00003_751837.txt.lemmatized",11
"fin_0355-2047_1905-12-24_295B-00004_751837.txt.lemmatized",3
"fin_0355-2047_1905-12-28_296-00001_751839.txt.lemmatized",12
"fin_0355-2047_1905-12-28_296-00002_751839.txt.lemmatized",2
"fin_0355-2047_1905-12-28_296-00003_751839.txt.lemmatized",10
"fin_0355-2047_1905-12-28_296-00004_751839.txt.lemmatized",17
"fin_0355-2047_1905-12-28_296-00005_751839.txt.lemmatized",17
"fin_0355-2047_1905-12-28_296-00006_751839.txt.lemmatized",19
"fin_0355-2047_1905-12-28_296-00007_751839.txt.lemmatized",17
"fin_0355-2047_1905-12-28_296-00008_751839.txt.lemmatized",3
"fin_0355-2047_1905-12-29_297-00001_751840.txt.lemmatized",12
"fin_0355-2047_1905-12-29_297-00002_751840.txt.lemmatized",2
"fin_0355-2047_1905-12-29_297-00003_751840.txt.lemmatized",10
"fin_0355-2047_1905-12-29_297-00004_751840.txt.lemmatized",1
"fin_0355-2047_1905-12-29_297-00005_751840.txt.lemmatized",14
"fin_0355-2047_1905-12-29_297-00006_751840.txt.lemmatized",14
"fin_0355-2047_1905-12-29_297-00007_751840.txt.lemmatized",1
"fin_0355-2047_1905-12-29_297-00008_751840.txt.lemmatized",15
"fin_0355-2047_1905-12-30_298-00001_751841.txt.lemmatized",12
"fin_0355-2047_1905-12-30_298-00002_751841.txt.lemmatized",18
"fin_0355-2047_1905-12-30_298-00003_751841.txt.lemmatized",17
"fin_0355-2047_1905-12-30_298-00004_751841.txt.lemmatized",17
"fin_0355-2047_1905-12-30_298-00005_751841.txt.lemmatized",1
"fin_0355-2047_1905-12-30_298-00006_751841.txt.lemmatized",17
"fin_0355-2047_1905-12-30_298-00007_751841.txt.lemmatized",17
"fin_0355-2047_1905-12-30_298-00008_751841.txt.lemmatized",3
"fin_0355-2047_1905-12-31_299A-00001_751842.txt.lemmatized",12
"fin_0355-2047_1905-12-31_299A-00002_751842.txt.lemmatized",12
"fin_0355-2047_1905-12-31_299A-00003_751842.txt.lemmatized",2
"fin_0355-2047_1905-12-31_299A-00004_751842.txt.lemmatized",20
"fin_0355-2047_1905-12-31_299A-00005_751842.txt.lemmatized",17
"fin_0355-2047_1905-12-31_299A-00006_751842.txt.lemmatized",17
"fin_0355-2047_1905-12-31_299A-00007_751842.txt.lemmatized",17
"fin_0355-2047_1905-12-31_299A-00008_751842.txt.lemmatized",3
"fin_0355-2047_1905-12-31_299B-00001_751843.txt.lemmatized",18
"fin_0355-2047_1905-12-31_299B-00002_751843.txt.lemmatized",1
"fin_0355-2047_1905-12-31_299B-00003_751843.txt.lemmatized",1
"fin_0355-2047_1905-12-31_299B-00004_751843.txt.lemmatized",3
"fin_0355-2047_1905-12-31_299B-00005_751843.txt.lemmatized",10
"fin_0355-2047_1905-12-31_299B-00006_751843.txt.lemmatized",10
